lib,target,optlag,Optlag_rho,Dist
1312,138,-5,0.473229269757355,3854.62810308175
1319,138,-8,0.455715140233104,3170.99578892853
1327,138,-3,0.416188920434047,327.965200943455
138,1340,-5,0.431845743503103,3126.31578749247
1343,138,-7,0.595610832086834,3086.11663954219
138,1345,-4,0.462108155824662,416.643452367934
1355,138,0,0.401705995576846,2179.11633771295
1358,138,-8,0.409583703036495,2948.39024451121
138,1362,-6,0.414333437582104,2014.82503672065
138,1393,0,0.502436143893029,5337.29276402594
138,1407,-9,0.457197616608037,2264.87849239754
138,1421,-4,0.402578882939998,2158.55504176253
1468,138,-9,0.464823028539786,3538.93464341258
1481,138,-6,0.534722728665791,1931.63259087288
138,1484,-8,0.48681811746369,1968.35877231371
138,1507,-7,0.458666752536978,2478.03756232308
138,1509,-7,0.408788457527418,2638.68813428417
138,1511,-7,0.410244103724814,2710.4584822614
138,1529,0,0.416085533611849,4192.58583266109
138,1560,-1,0.435150811496218,4545.37412536936
1575,138,0,0.449444881993558,4873.39161421536
1605,138,-1,0.632150210164321,5790.03814746636
138,1612,-9,0.415714027282283,6195.83742065045
1644,138,-5,0.438039467654632,7364.00392817406
138,1650,0,0.532983733596019,10962.1057940769
1651,138,-7,0.457074831448893,8035.89560252815
1653,138,-8,0.560353447098811,8026.30674429343
1660,138,-9,0.476307875753609,11565.3099944693
138,1688,-2,0.419085736607969,11171.6450468591
1695,138,-3,0.405326698952368,11884.2229624537
9243,138,-9,0.566890988450152,11160.8646471463
9404,138,-4,0.433300022097367,11384.4763450644
10147,138,-2,0.564429960892899,11802.9815387825
14047,138,-8,0.419757510559841,4287.73887586411
14204,138,0,0.425653552742911,3200.72249963165
14229,138,-5,0.420447668585341,2779.39790295018
14230,138,-7,0.512040286164529,2551.37271762286
14679,138,-1,0.527845356512724,3888.58350371034
138,14696,-9,0.449873454799399,307.757837569378
138,14723,-5,0.48933607757894,5716.17989649618
14762,138,-1,0.424816639972885,6037.54905869393
15000,138,-2,0.401125163699121,6233.91410831581
138,15102,-4,0.414099708339045,6558.44091276766
15176,138,-9,0.485334107310822,2032.5564847852
138,15180,-9,0.452036445388537,2020.70181352166
138,15672,0,0.432582430814779,2730.74637893533
15763,138,-1,0.411771340822067,8442.65293540204
138,15811,-9,0.426076453972733,3391.29182644143
16023,138,-2,0.504953396956892,5997.99064087199
16247,138,-1,0.402523336884362,7097.78694156943
16282,138,-5,0.476405860657669,7947.49022502441
16311,138,-1,0.412394498037032,8036.6576429259
138,16320,-4,0.411929673977237,8000.57354379165
16322,138,-1,0.532135302755377,8413.686474122
138,16329,-2,0.453333357872848,8307.75483591848
138,16453,-3,0.545337264971325,10990.4701317151
16455,138,-9,0.435208436930763,8655.975365831
16471,138,-9,0.603277562295277,11352.3719896333
16550,138,-3,0.483596054547005,11181.6544782626
16566,138,-9,0.580436645563006,11174.1135309496
16602,138,-1,0.44223741307765,11512.1229421894
16623,138,-4,0.434035943555444,11427.9003458065
170811,138,-5,0.457332430601823,3100.74035396646
138,180481,0,0.41473093887163,5070.66292140629
1343,139,-3,0.465112165093021,1232.79196576448
139,1509,-7,0.423499562937751,3937.98207252179
139,1511,-9,0.423522232587731,3976.90535764735
139,1548,-4,0.407804524964618,3257.38047007114
1605,139,-8,0.528158442689536,4949.81244084318
1612,139,0,0.410482753513258,5339.99314676066
1660,139,-1,0.439215166133771,13318.005699479
139,1662,0,0.514008702840143,7806.54770478373
1688,139,-1,0.428328811177751,12793.0886992432
139,1694,0,0.431393218924859,13381.8585225692
139,14651,-9,0.461333239286504,1662.34070646481
139,15062,-9,0.475797437300103,3919.51009003126
139,15380,-4,0.448297417962836,1846.69425785854
139,15639,-7,0.468656171662614,3756.59698055386
139,15650,-9,0.430348283780639,3765.03958814466
139,15672,-7,0.406719047438728,4046.15103626955
139,15806,-7,0.432436246911408,4470.65976460352
15812,139,-1,0.424805299415891,3230.4784236867
16234,139,-1,0.426114709521332,6549.89234568144
16245,139,-2,0.448535151566947,6645.04857208513
16247,139,-9,0.412142272596091,6658.47353269632
16400,139,-4,0.429020583793747,7737.48860172117
139,16415,0,0.437980000504108,7869.52723605973
16453,139,-1,0.412931723303248,12654.0205516839
139,16471,-9,0.437146144577358,13043.7954150264
139,16482,0,0.403099238037631,12638.8820634331
16566,139,0,0.436424352669633,12793.0475281311
139,16602,-7,0.450076976356132,13148.6118815947
139,16605,-9,0.506373013701753,13274.3057917427
140,1340,-8,0.440143028466552,227.913458056991
140,1498,-4,0.431863732952822,4589.48162640266
140,1507,-9,0.494234968108254,4553.94301790702
140,15200,-2,0.483697290986213,837.920493453246
140,15374,-2,0.441636915171734,1092.27004138053
140,15552,-4,0.495280001063602,4559.34690450456
140,16415,-9,0.459517804022945,7486.64422563279
140,16453,0,0.51669885171292,13596.4869612225
141,16286,-7,0.463648916925747,6794.59796956424
150,142,0,0.434419001711616,1729.01209233894
161,142,0,0.42026345743914,4212.96013153861
166,142,-2,0.413145172764177,5237.78904417532
171,142,-8,0.418844791104667,6074.93823080642
794,142,-3,0.482904494928579,11429.3377409038
813,142,-9,0.421088868757342,10205.0809540314
816,142,0,0.448838410307598,10463.2753430726
826,142,-7,0.414998910184584,10838.5078551329
842,142,-9,0.504937821666096,11209.6106948123
1294,142,-1,0.416129569381872,1593.1464573023
1335,142,-4,0.451795701617005,1240.82553818779
1343,142,-1,0.477234339037002,1237.01502185638
1393,142,-9,0.467333975749375,3538.56922365324
1394,142,-8,0.580569068366242,3564.44932934307
1548,142,-3,0.444693570551887,2958.71157817218
1552,142,-9,0.409624506238603,4532.7156070606
1605,142,-2,0.512168670125462,4655.88329352627
1612,142,0,0.518513251319945,5048.03924451524
1627,142,-5,0.532109918314948,5892.15243301149
1635,142,-3,0.548226269505315,11502.1387195692
1669,142,0,0.459397584118893,12271.8339712444
1695,142,0,0.423544290269473,13372.466074373
9224,142,-3,0.473940361015273,10645.3752144159
9300,142,-9,0.527622285617708,10904.699757032
9328,142,-7,0.478826087678562,10931.2090043764
9427,142,-9,0.475303080875436,10349.7910814775
9430,142,-5,0.526051399938011,11232.3722359585
9556,142,-9,0.513886906339104,11222.3631109471
14418,142,-4,0.414355197610151,2876.06648920587
14431,142,-2,0.621037404967567,1408.91576108949
14438,142,-8,0.406692348308671,2580.80295142604
14439,142,-6,0.534893259831847,2608.41725524771
14549,142,-4,0.458522035826147,2057.51392971547
14667,142,0,0.459118714663019,2129.59261791325
14674,142,0,0.443783932460204,1504.59614941785
14677,142,-3,0.541003758791641,1536.81924167544
14679,142,-3,0.480785086767276,2099.91937468834
14777,142,-4,0.502693740369223,4399.56360840117
15001,142,0,0.437247097542189,389.742122798798
15030,142,0,0.463812269266541,3542.63864741976
15070,142,-2,0.471026828976025,3883.87389891808
15257,142,-7,0.499544023668587,4108.5900187289
15380,142,-2,0.48928783037441,1690.76820561689
15751,142,0,0.420495658409984,4237.15110619701
16023,142,-8,0.57645987817737,4765.70620190986
16245,142,0,0.459598979915291,6341.74737704044
16320,142,-7,0.461710051881858,7000.5734500143
16328,142,0,0.583540753544618,7059.5782171051
16331,142,0,0.452474168120128,7095.74430941169
16337,142,-6,0.409752829649173,7188.43968187255
16362,142,-1,0.455666954371496,7232.58510023663
16402,142,-1,0.427749272463436,12040.5029316456
16453,142,0,0.512827865722512,12538.2167857964
16471,142,-9,0.531353574956452,12936.7612917805
16550,142,-8,0.42103062970665,12675.9664867705
16566,142,0,0.565177138684029,12661.5603476708
16602,142,0,0.431121175799536,13021.1587670956
16631,142,-2,0.511793278001051,13184.8275962096
1318849,142,0,0.531924394247084,4310.99860583943
144,165,-9,0.52575338191294,4250.41332969611
175,144,-6,0.443023157012932,12067.4155282841
841,144,-9,0.432967429949675,11608.2751039507
144,1335,-7,0.444916523286257,1169.26428873998
1340,144,-8,0.4515239430398,1194.37724633982
144,1345,-6,0.431916014161833,2012.83088288499
144,1432,-5,0.488834810870501,775.082040951278
1507,144,-4,0.530812238440386,3551.98033647968
1529,144,-9,0.401653856779842,2264.2953528753
1567,144,-3,0.441544943326431,6534.87068599506
1605,144,-3,0.50797135226739,4221.91462066216
144,1660,0,0.505757177376932,13345.6966644642
144,1690,-3,0.462752785750405,12686.587916294
10147,144,-9,0.485936033078388,9638.04221492484
14204,144,-1,0.46538559203375,1809.49418560219
14439,144,0,0.410266112313246,2579.10473476509
144,15273,-8,0.525303045987685,493.650303442992
144,15552,0,0.49973054345233,3596.44126083786
15751,144,0,0.470254065309095,4257.02053174794
15811,144,-2,0.54507389446299,4250.5884654756
16011,144,-5,0.404691156896173,4205.73588801124
144,16246,-3,0.400083607700894,5940.06979095363
16320,144,-7,0.428163882101065,6568.47952571441
144,16322,-8,0.484022537878261,6763.36791448295
16389,144,-6,0.487120573973369,6884.02093087332
16471,144,0,0.531945038542714,13006.2432494798
144,16551,-7,0.682685527901706,12703.4178507854
16566,144,-1,0.489203081869273,12693.1200645671
16605,144,-6,0.443388967639333,13189.6564889706
16631,144,-1,0.445498280689888,13197.665340308
177672,144,-1,0.427194154591536,4628.69519194267
144,180481,-2,0.495772562709021,3337.77435407239
794,146,-4,0.441694498748374,11927.9581889243
829,146,-1,0.45587150795306,12374.1672285063
146,951,-9,0.429979433190197,10984.2217554478
146,1308,-5,0.408436413825064,1838.52023983269
146,1407,-9,0.488068647100839,52.692326574806
146,1494,-7,0.467379073339077,1638.22167541947
1498,146,-8,0.400659650514302,3561.59066719565
